,category,header,content
6,weather,"Hurricane Ida: Roads Flooded, Buildings Ripped Apart, Hundreds of Thousands Without Power in Louisiana",Hurricane Ida roared ashore Sunday in southeastern Louisiana. Here's the latest.
7,weather,Hurricane Ida: All Residents in New Orleans Advised To Leave Ahead of Storm,Preparations for Hurricane Ida took on a sense of urgency Saturday. New Orleans residents are told they can't expect emergency help until 72 hours after the storm has passed.
8,weather,"Tennessee Flooding Update: 3 Still Missing, 18 Dead, At Least 100 Buildings Destroyed",Recovery efforts continue in Middle Tennessee. The number of dead and missing was revised Tuesday.
9,weather,Heartbreaking Stories Emerge From Tennessee Flooding,Searchers continue to comb through the rubble in Middle Tennessee.
0,weather,Tennessee Flooding Death Toll Climbs to 22; Dozens Still Missing,The death toll continues to rise as searchers comb through the rubble left by catastrophic flooding in Tennessee.
1,weather,Death Toll Climbs in Tennessee Flooding,Deadly flooding inundated homes and roadways in Middle Tennessee.
2,weather,Death Toll Rises to 15 in Tennessee Flooding,The death toll continues to rise as searchers comb through the rubble left by catastrophic flooding in Tennessee.
3,weather,Tropical Storm Henri Has People Preparing From Long Island To Coastal New England,"Henri threatening Long Island, Coastal New England; NYC under Tropical Storm Watch."
4,weather,Hurricane Henri: Voluntary Evacuations on Fire Island; Preparations Underway From Long Island to Rhode Island,Officials say now is the time to prepare for Hurricane Henri.
5,weather,Four Now Confirmed Dead in North Carolina Fred Flooding,"Flooding from what was once Tropical Storm Fred left four people dead and several missing in Haywood County, North Carolina."
6,weather,How to Help Haiti Earthquake Victims,"Here are some groups providing aid in Haiti, and tips on how to avoid scams."
7,weather,"Flooding, Tornadoes Damage Homes and Shut Down Roads in Georgia, Carolinas as Fred's Remnants Move Through",Here's the latest as the tropical system pushes northward.
8,weather,"Northern California Wildfire Explodes in Size, Burns Through Town; Dangerous Fire Weather Persists Today",Firefighters are battling winds and extremely dry conditions in Northern California.
9,weather,Tropical Storm Grace's Rain Dumps More Misery on Haiti Earthquake Victims; Death Toll Continues to Rise,Tropical Storm Grace left behind flooding in areas devastated by an earthquake in Haiti.
0,weather,"Haiti Earthquake Death Toll Soars Above 1,400 as Grace Brings Rain to Affected Areas",Tropical Depression Grace moved past Haiti days after the country was hit by a 7.2 magnitude earthquake.
1,weather,State of Emergency Declared in Parts of Florida Ahead of Fred,Florida residents are urged to secure outside items including boats and furniture ahead of any rain and wind from Fred.
2,weather,One Killed When Double Decker Boat Flips on Texas Lake; Weather Believed to be Cause,Weather is being blamed for a deadly boat incident on Lake Conroe in Texas.
3,weather,More Than 700 Dead in Haiti Earthquake as Tropical Storm Grace Looms,Haiti is in the cone of Tropical Storm Grace and can expect strong winds and heavy rain in the coming days.
4,weather,"Major Quake Hits Haiti, Killing Dozens",At least 29 people were reported dead after a large earthquake hit Haiti.
5,weather,Argentina Earthquake Cracks One of Longest Roads in World,A 6.4 magnitude earthquake opened a series of cracks in the famous Route 40 in Argentina.
6,weather,"Massive Boulders Kill Tourists, Destroy Bridge in Indian Mountains",A landslide Sunday in India’s Sangla Valley destroyed cars and smashed a bridge. Nine Tourists died when their vehicle was pounded by a boulder.
7,weather,Oregon Declares State of Emergency As Northwest Braces for Another Heat Wave,"As the Pacific Northwest faces another heat wave, residents are urged to take precautions now."
8,weather,"California's Dixie Fire Has Destroyed More Than 1,000 Buildings So Far",The tally of destruction continues to rise as crews reach more of the worst-affected areas.
9,weather,"German Boat Collides With Bridge, Sinks in Historic Flooding",A runaway unmanned boat collided with a bridge in Germany and met its fate amid historic flooding in Germany in early July.
0,weather,Weather Challenges Dixie Fire Fight; Eight People Unaccounted For,"The Dixie Fire is one of more than 100 large fires burning in the U.S., many fueled by dry vegetation, heat and wind."
1,weather,Wildfire Leaves California Town in Scorched Ruins,A relentless California wildfire swallowed a small mountain town Wednesday night.
2,weather,Bad News for Coffee Lovers,"Coffee bean prices are soaring, as a drought could cause a lack of supply for the first time in decades."
3,weather,Florida's East Coast Manatee Population Died At A Record Rate This Winter,A new report from the Florida Fish and Wildlife Conservation Commission reveals more details of a massive manatee die-off on the state's East Coast.
4,weather,Quake Scatters Boulders Across Highway,A 6.0 magnitude earthquake hit near the California-Nevada border Thursday.
5,weather,To Our Users: Thank You For Helping Us Be Among the Best in the Business,"You are the reason why we do what we do, and we want to thank you."
6,weather,"Storms, Tornadoes Damage Homes in Ohio, Pennsylvania, New Jersey",Severe weather moved through several states Thursday night.
7,weather,"One Dead After Storms, Tornadoes Damage Buildings, Knock Out Power in Wisconsin, Illinois",There were multiple reports of damage after storms moved through the upper Midwest overnight.
8,weather,"IBM’s The Weather Company Is World’s Most Accurate Forecaster, New Study Says",The study analyzed 140 million weather forecasts from around the world and deemed IBM and The Weather Company to be the most accurate forecast providers overall globally.
9,weather,"15,000-Year-Old Viruses Never Seen Before Found in Glacier","Microbiologists find dozens of ancient viruses, never before seen, in glacier ice in Tibet."
0,weather,Rare 'Flesh-Eating Bacteria' Cases Start To Peak This Time of Year,"Infections caused by a naturally occurring bacteria called Vibrio vulnificus, found mostly in brackish coastal waters, are extremely rare and more often affect people with certain underlying health conditions."
1,weather,South Korean Climber Still Missing After Summiting K2,The accomplished climber fell into a crevasse after summiting the world’s second-highest peak.
2,weather,Monsoon Rains Bring Flooding To Arizona,Seasonal monsoon rains dumped record rainfall on parts of Arizona Friday.
3,weather,"India Landslides, Flooding Leave More Than 100 Dead",Seasonal monsoon rains trigger flooding and landslides in India.
4,weather,Future Tropical Weather Could Break Up Red Tide in Tampa Bay - or Make It Worse,Here's what weather means for cleanup – and the potential breakup – of red tide in Tampa Bay.
5,weather,Death Toll Rises to 33 in Central China Flooding,Days of rainfall sent deadly waves of floodwaters through part of central China.
6,weather,Huge Clouds Created by Oregon Wildfire Complicate Firefighting Efforts,"At least 70 large wildfires are burning in 11 states, nearly all in the hot, dry West."
7,weather,Mexico Says Lightning Sparked Blaze in Gulf,Mexico says the subaquatic fireball seen in the Gulf of Mexico last week was sparked by a bolt of lightning.
8,weather,Death Toll in Europe Flooding Climbs to More Than 180,The death toll continues to rise after heavy rainfall deluged cities in Belgium and Germany.
9,weather,Rafter Missing After Grand Canyon Flash Flooding Found Dead,A group of rafters was caught up in flooding in the Grand Canyon.
0,weather,"U.S. Reaches Highest Level of Wildfire Activity as Fires Destroy Homes, Prompt New Evacuations",Relentless weather created dangerous conditions and is fueling fires across the West.
1,weather,Experts: Collapsed Miami Condo Was Sinking,It appears environmental factors may have played a part in the deadly condo collapse just north of Miami. Here’s what some experts are saying.
2,weather,Venice May Be Added to ‘In Danger’ List,UNESCO is recommending that Venice be added to its “World Heritage in Danger” list. Here’s why.
3,weather,More Than 1 Million Acres Burned in Raging Western Wildfires,Dozens of explosive wildfires are being fueled by drought and warm temperatures.
4,weather,Jet Fuel Shortage Could Affect Firefighting Efforts as Dozens of Large Fires Burn in the West,"Experts are warning that a shortage of jet fuel at some airports could complicate efforts to fight wildfires, as drought and heat have already fueled dozens of blazes in the West."
5,weather,Death Valley Preliminarily Hits 130 Degrees For Second Straight Year,An air temperature of 130 degrees Fahrenheit is very unusual. Here's how bizarre this was.
6,weather,Sultry South Florida Summer Weather Takes Toll on Condo Search Crews,"Lightning, wind, rain and heat – all staples of a South Florida summer – make it harder to search the rubble of the collapsed Champlain Towers South condominium."
7,weather,"Elsa Floods Streets in New York, Connecticut",Tropical Storm Elsa unleashes heavy rain and flooding in the Northeast.
8,weather,5.9 Earthquake Shakes Wide Area of California,Earthquake felt across Central and Northern California Thursday.
9,weather,"Elsa Brings Flooding in North Carolina After Injuring 10 at Georgia Navy Base, Causing Damage in South Carolina","Tropical Storm Elsa brings tornadoes, flooding, and power outages to Florida, Georgia and South Carolina."
0,weather,California Wildfires Outpacing Record-Setting 2020 Season,The amount of land burned and the number of wildfires in drought-ridden California so far this year are greater than during the same period last year.
1,weather,Northeast Utilities Promise Tropical Storm Elsa Won't Bring Repeat of Isaias Power Outage Issues,"Storms hit New York, New Jersey, Connecticut and Pennsylvania earlier this week. Now here comes Elsa."
